"site_id","latitude","longitude","postcode"
" 17299",51.81318,-0.28793,"AL"
" 17300",52.15157,-3.41573,"LD"
" 17301",52.3011,-3.16836,"LD"
" 17302",51.65089,-0.75448,"HP"
" 17303",51.36912,-1.5302,"SN"
" 17304",54.649,-3.52878,"CA"
" 17305",52.71723,-1.10424,"LE"
" 17306",54.98412,-6.93613,"BT"
" 17307",55.00887,-6.67263,"BT"
" 17309",53.49701,-3.0563,"L"
" 17310",56.89282,-2.5406,"AB"
" 17311",51.80739,-0.03735,"SG"
" 17312",51.95163,-2.73514,"HR"
" 17313",51.07248,-3.49555,"TA"
" 17314",54.29682,-1.53145,"DL"
" 17315",54.29558,-6.37536,"BT"
" 17316",53.89492,-2.76703,"PR"
" 17318",56.79962,-4.0503,"PH"
" 17319",56.67866,-5.14274,"PA"
" 17320",52.61795,-1.05605,"LE"
" 17321",40.516,22.966,""
" 17322",39.616,19.916,""
" 17323",39.633,22.416,""
" 17324",37.966,23.716,""
" 17325",37.9,23.733,""
" 17326",37.066,22.016,""
" 17327",35.483,24.116,""
" 17328",35.333,25.183,""
" 17329",41.283,36.333,""
" 17330",37.199,28.349,""
" 17331",36.867,30.733,""
" 17332",37,35.416,""
" 17333",36.983,35.299,""
" 17334",34.883,33.633,""
" 17335",52.4848,0.17687,"PE"
" 17336",56.42351,-4.31873,"FK"
" 17337",53.80416,-0.30738,"HU"
" 17338",53.56658,-0.96408,"DN"
" 17339",53.42544,-1.60977,"S"
" 17340",50.46559,-4.73391,"PL"
" 17341",54.46474,-7.03448,"BT"
" 17342",51.32198,-2.97021,"BS"
" 17344",54.5627,-0.86188,"TS"
" 17345",54.52493,-1.21811,"TS"
" 17346",53.75961,-2.6963,"PR"
" 17347",54.81415,-7.45087,"BT"
" 17348",56.16569,-5.23281,"PA"
" 17349",53.76382,-2.35198,"BB"
" 17350",54.89561,-5.8516,"BT"
" 17351",54.76105,-1.33886,"SR"
" 17352",54.10372,-2.27046,"BD"
" 17353",56.533,3.217,""
" 17354",65.55,22.133,""
" 17355",62.533,17.45,""
" 17356",57.667,12.3,""
" 17357",61.167,-45.417,""
" 17358",55.767,12.533,""
" 17359",50.033,5.4,""
" 17360",46.817,6.95,""
" 17361",45.733,5.083,""
" 17362",43.483,-3.6,""
" 17363",41.667,-1.017,""
" 17364",40.5,-3.583,""
" 17365",38,-1.167,""
" 17366",38.733,-27.067,""
" 17367",38.767,-9.133,""
" 17368",16.733,-22.95,""
" 17369",53.35,7.217,""
" 17370",53.2,12.517,""
" 17371",51.117,13.683,""
" 17372",49.7,7.333,""
" 17373",49.433,11.9,""
" 17374",48.25,11.55,""
" 17375",49.05,20.533,""
" 17376",52.4,20.967,""
" 17377",51.133,16.983,""
" 17378",46.067,14.517,""
" 17379",45.817,16.033,""
" 17380",44.5,26.133,""
" 17381",44.217,28.633,""
" 17382",46.033,13.183,""
" 17383",44.65,11.617,""
" 17384",41.65,12.45,""
" 17385",35.15,33.4,""
" 17386",74.667,112.933,""
" 17387",71.583,128.917,""
" 17388",70.983,-178.483,""
" 17389",67.15,32.35,""
" 17390",67.883,44.133,""
" 17391",64.95,34.65,""
" 17392",61.817,34.267,""
" 17393",61.5,38.933,""
" 17394",69.75,61.7,""
" 17395",65.117,57.1,""
" 17396",60.433,77.867,""
" 17397",68.75,161.283,""
" 17398",59.55,150.783,""
" 17399",57.817,28.417,""
" 17400",57.9,34.05,""
" 17401",56.917,23.967,""
" 17402",54.717,20.55,""
" 17403",54.75,32.067,""
" 17404",58.6,49.633,""
" 17405",56.267,44,""
" 17406",54.633,39.7,""
" 17407",53.117,45.017,""
" 17408",52.983,49.433,""
" 17409",56.733,61.067,""
" 17410",55.467,65.4,""
" 17411",54.717,55.833,""
" 17412",56.183,92.617,""
" 17413",55.333,78.367,""
" 17414",54.967,82.95,""
" 17415",54.883,99.033,""
" 17416",53.767,91.317,""
" 17417",72.367,52.7,""
" 17418",32,34.817,""
" 17419",32.367,36.25,""
" 17420",28.317,46.117,""
" 17421",28.367,36.6,""
" 17422",26.267,50.15,""
" 17423",24.55,39.7,""
" 17424",24.933,46.717,""
" 17426",21.7,39.183,""
" 17427",18.3,42.8,""
" 17428",24.433,54.65,""
" 17429",15.517,44.183,""
" 17430",31.55,74.333,""
" 17431",24.9,67.133,""
" 17432",25.733,89.233,""
" 17433",24.85,89.367,""
" 17434",24.9,91.883,""
" 17435",24.133,89.05,""
" 17436",23.767,90.383,""
" 17437",23.183,89.167,""
" 17438",23.033,91.417,""
" 17439",22.75,90.367,""
" 17440",22.35,91.817,""
" 17441",21.433,91.967,""
" 17442",34.083,74.833,""
" 17443",30.333,76.467,""
" 17444",28.583,77.2,""
" 17445",27.483,95.017,""
" 17446",26.3,73.017,""
" 17447",26.233,78.25,""
" 17448",26.75,80.883,""
" 17449",26.75,83.367,""
" 17450",26.667,88.367,""
" 17451",26.1,91.583,""
" 17452",25.6,85.1,""
" 17453",24.767,93.9,""
" 17454",23.067,72.633,""
" 17455",23.283,77.35,""
" 17456",23.883,91.25,""
" 17457",22.65,88.45,""
" 17458",21.1,79.05,""
" 17460",20.25,85.833,""
" 17461",19.117,72.85,""
" 17462",19.85,75.4,""
" 17463",19.083,82.033,""
" 17464",17.45,78.467,""
" 17465",17.7,83.3,""
" 17466",16.2,81.15,""
" 17467",15.483,73.817,""
" 17468",13,80.183,""
" 17469",12.95,74.833,""
" 17470",12.967,77.583,""
" 17471",11.117,72.733,""
" 17472",11.667,92.717,""
" 17473",10.917,79.833,""
" 17474",9.95,76.267,""
" 17475",8.3,73.15,""
" 17476",8.483,76.95,""
" 17477",8.583,81.25,""
" 17478",8.033,79.833,""
" 17479",6.9,79.867,""
" 17480",49.567,100.167,""
" 17481",46.4,96.25,""
" 17482",46.267,102.783,""
" 17483",47.917,106.867,""
" 17484",22.317,114.167,""
" 17485",39.033,125.783,""
" 17486",37.1,127.033,""
" 17487",36.033,129.383,""
" 17488",35.117,126.817,""
" 17489",33.283,126.167,""
" 17490",45.417,141.683,""
" 17491",43.067,141.333,""
" 17492",43.333,145.583,""
" 17493",40.7,141.367,""
" 17494",39.717,140.1,""
" 17495",38.267,140.9,""
" 17496",37.383,136.9,""
" 17497",36.05,140.133,""
" 17498",33.1,139.783,""
" 17499",34.75,137.7,""
" 17500",35.433,133.35,""
" 17501",33.45,135.767,""
" 17502",33.583,130.383,""
" 17503",31.633,130.6,""
" 17504",28.383,129.5,""
" 17505",24.333,124.167,""
" 17506",26.2,127.683,""
" 17507",25.833,131.233,""
" 17508",27.083,142.183,""
" 17509",24.3,153.967,""
" 17510",18.783,98.983,""
" 17511",17.383,102.8,""
" 17512",16.783,100.267,""
" 17513",15.25,104.867,""
" 17514",14.967,102.083,""
" 17515",13.717,100.55,""
" 17516",12.683,100.983,""
" 17517",12.6,102.117,""
" 17518",11.833,99.833,""
" 17519",9.117,99.35,""
" 17520",8.133,98.3,""
" 17521",7.2,100.6,""
" 17522",5.3,100.267,""
" 17523",5.467,100.383,""
" 17524",6.167,102.283,""
" 17525",4.217,100.7,""
" 17526",3.133,101.55,""
" 17527",3.1,101.65,""
" 17528",3.617,103.217,""
" 17529",1.367,103.983,""
" 17530",21.033,105.8,""
" 17531",10.817,106.667,""
" 17532",59.45,112.583,""
" 17533",56.9,118.267,""
" 17534",54,123.967,""
" 17535",52.483,103.85,""
" 17536",50.367,108.75,""
" 17537",50.4,116.517,""
" 17538",53.7,127.3,""
" 17539",53.067,132.983,""
" 17540",48.533,135.233,""
" 17541",45.867,133.733,""
" 17542",43.267,132.05,""
" 17543",50.9,142.167,""
" 17544",50.683,156.133,""
" 17545",56.317,160.833,""
" 17546",52.4,30.95,""
" 17547",50.167,27.033,""
" 17548",48.633,22.267,""
" 17549",48.367,25.9,""
" 17550",47.017,28.983,""
" 17551",50.417,41.05,""
" 17552",45.917,43.35,""
" 17553",50.283,57.15,""
" 17554",44.1,39.033,""
" 17555",42.85,71.383,""
" 17556",42.833,74.583,""
" 17557",37.467,53.633,""
" 17558",49.25,119.7,""
" 17559",49.167,125.233,""
" 17560",47.717,128.9,""
" 17561",45.75,126.767,""
" 17562",47.733,88.083,""
" 17563",43.95,81.333,""
" 17564",43.783,87.617,""
" 17565",41.717,82.95,""
" 17566",39.467,75.983,""
" 17567",39.033,88.167,""
" 17568",37.133,79.933,""
" 17569",37.933,83.65,""
" 17570",42.817,93.517,""
" 17571",41.95,101.067,""
" 17572",41.8,97.033,""
" 17573",40.15,94.683,""
" 17574",39.767,98.483,""
" 17575",38.633,103.083,""
" 17576",36.417,94.9,""
" 17577",36.3,98.1,""
" 17578",36.617,101.767,""
" 17579",36.05,103.883,""
" 17580",43.65,112,""
" 17581",40.817,111.683,""
" 17582",40.767,107.4,""
" 17583",38.483,106.217,""
" 17584",37.783,112.55,""
" 17585",36.6,109.5,""
" 17586",35.55,106.667,""
" 17587",43.95,116.117,""
" 17588",43.6,122.267,""
" 17589",43.9,125.217,""
" 17590",42.267,118.967,""
" 17591",42.867,129.5,""
" 17592",41.133,121.117,""
" 17593",41.733,123.517,""
" 17594",41.717,126.917,""
" 17595",40.05,124.333,""
" 17596",39.933,116.283,""
" 17597",38.9,121.633,""
" 17598",36.6,117.05,""
" 17599",36.067,120.333,""
" 17600",31.483,92.067,""
" 17601",29.667,91.133,""
" 17602",33.017,97.017,""
" 17603",35,102.9,""
" 17604",31.15,97.167,""
" 17605",31.617,100,""
" 17606",30.667,104.017,""
" 17607",27.9,102.267,""
" 17608",26.867,104.283,""
" 17609",25.117,98.483,""
" 17610",25.017,102.683,""
" 17611",22.767,100.983,""
" 17612",23.383,103.383,""
" 17613",34.3,108.933,""
" 17614",34.717,113.65,""
" 17615",33.067,107.033,""
" 17616",33.033,112.583,""
" 17617",30.283,109.467,""
" 17618",30.7,111.3,""
" 17619",30.617,114.133,""
" 17620",29.583,106.467,""
" 17621",28.2,113.083,""
" 17622",27.567,110,""
" 17623",26.583,106.733,""
" 17624",25.333,110.3,""
" 17625",25.8,113.033,""
" 17626",25.867,115,""
" 17627",34.283,117.15,""
" 17628",33.767,120.25,""
" 17629",32.933,115.833,""
" 17630",31.933,118.9,""
" 17631",31.417,121.45,""
" 17632",30.533,117.05,""
" 17633",30.233,120.167,""
" 17634",28.6,115.917,""
" 17635",28.967,118.867,""
" 17636",28.617,121.417,""
" 17637",27.333,117.433,""
" 17638",25.033,121.517,""
" 17639",24.483,118.083,""
" 17640",23.9,106.6,""
" 17641",23.483,111.3,""
" 17642",23.667,113.05,""
" 17643",23.4,116.683,""
" 17644",22.817,108.35,""
" 17645",20,110.25,""
" 17646",16.833,112.333,""
" 17647",36.267,59.633,""
" 17648",35.683,51.317,""
" 17649",34.267,47.117,""
" 17650",32.867,59.2,""
" 17651",30.25,56.967,""
" 17652",29.533,52.583,""
" 17653",27.217,56.367,""
" 17654",23.583,58.283,""
" 17655",28.45,-16.25,""
" 17656",35.733,-5.9,""
" 17657",34.783,-1.933,""
" 17658",32.367,-6.4,""
" 17659",30.333,-9.4,""
" 17660",36.833,7.817,""
" 17661",36.717,3.25,""
" 17662",35.633,-0.6,""
" 17663",32.4,3.8,""
" 17664",31.5,-2.25,""
" 17665",30.567,2.867,""
" 17666",27.883,-0.183,""
" 17667",27.2,2.467,""
" 17668",22.8,5.433,""
" 17669",36.95,8.75,""
" 17670",37.25,9.8,""
" 17671",36.833,10.233,""
" 17672",36.85,11.083,""
" 17673",35.667,10.75,""
" 17674",34.417,8.817,""
" 17675",34.717,10.683,""
" 17676",33.917,8.1,""
" 17677",33.867,10.767,""
" 17678",32.317,10.4,""
" 17679",16.967,7.983,""
" 17680",13.483,2.167,""
" 17681",13.8,5.25,""
" 17682",13.467,7.083,""
" 17683",13.783,8.983,""
" 17684",16.717,-3,""
" 17685",16.267,-0.05,""
" 17686",14.517,-4.1,""
" 17687",12.533,-7.95,""
" 17688",20.933,-17.033,""
" 17689",16.05,-16.45,""
" 17690",14.733,-17.5,""
" 17691",12.55,-16.267,""
" 17692",-7.3,72.4,""
" 17693",-15.883,54.517,""
" 17694",-20.883,55.533,""
" 17695",-16.45,59.617,""
" 17696",-19.683,63.417,""
" 17697",-20.3,57.5,""
" 17698",-37.8,77.533,""
" 17699",-49.35,70.25,""
" 17700",31.333,27.217,""
" 17701",31.083,33.817,""
" 17702",29.867,31.333,""
" 17703",23.967,32.783,""
" 17704",29.2,25.317,""
" 17705",28.333,28.9,""
" 17706",25.483,29,""
" 17708",0.05,32.45,""
" 17709",-4.25,15.25,""
" 17710",4.4,18.517,""
" 17711",4.317,21.183,""
" 17712",9.35,2.617,""
" 17713",12.35,-1.517,""
" 17714",11.167,-4.317,""
" 17715",7.383,-7.517,""
" 17716",5.25,-3.933,""
" 17717",-12.8,45.283,""
" 17718",-12.35,49.3,""
" 17719",-15.667,46.35,""
" 17720",-18.8,47.483,""
" 17721",-18.117,49.4,""
" 17722",-23.383,43.733,""
" 17723",-25.033,46.95,""
" 17724",-16.517,28.883,""
" 17725",-17.833,31.017,""
" 17726",-17.417,32.217,""
" 17727",-18.633,27,""
" 17728",-19.45,29.85,""
" 17729",-18.317,29.883,""
" 17730",-18.533,32.133,""
" 17731",-20.15,28.617,""
" 17732",-20.067,30.867,""
" 17733",-22.217,30,""
" 17734",-22.567,17.1,""
" 17736",-25.817,25.55,""
" 17737",-25.917,28.217,""
" 17739",-29.1,26.3,""
" 17740",-28.25,28.333,""
" 17742",-30.667,24,""
" 17743",-29.967,30.95,""
" 17745",-40.35,-9.883,""
" 17746",-46.883,37.867,""
" 17747",44.1,15.367,""
" 17748",12.133,15.033,""
" 17749",9.15,18.383,""
" 17750",6.167,1.25,""
" 17751",71.283,-156.783,""
" 17752",66.867,-162.633,""
" 17753",64.5,-165.433,""
" 17754",60.783,-161.8,""
" 17755",62.967,-155.617,""
" 17756",64.817,-147.867,""
" 17757",61.15,-149.983,""
" 17758",57.15,-170.217,""
" 17759",55.2,-162.7,""
" 17760",58.667,-156.65,""
" 17761",57.75,-152.5,""
" 17762",59.517,-139.667,""
" 17763",55.033,-131.567,""
" 17764",52.717,174.1,""
" 17765",65.283,-126.75,""
" 17766",76.233,-119.333,""
" 17767",68.783,-81.25,""
" 17768",82.52,-62.283,""
" 17769",50.683,-127.367,""
" 17770",53.533,-114.1,""
" 17771",51.517,-109.167,""
" 17772",47.567,-59.167,""
" 17774",52.933,-118.317,""
" 17775",43.933,-60.017,""
" 17776",43.867,-66.1,""
" 17777",46.383,-75.967,""
" 17778",47.617,-52.733,""
" 17779",50.217,-66.267,""
" 17780",53.317,-60.417,""
" 17781",53.75,-73.667,""
" 17782",51.267,-80.65,""
" 17783",51.45,-90.2,""
" 17784",49.9,-97.233,""
" 17785",52.167,-106.683,""
" 17786",53.967,-101.1,""
" 17787",53.883,-122.683,""
" 17788",58.117,-68.417,""
" 17789",58.45,-78.117,""
" 17790",63.75,-68.55,""
" 17791",58.733,-94.067,""
" 17792",64.2,-83.367,""
" 17793",79.983,-85.933,""
" 17794",74.717,-94.983,""
" 17795",69.1,-105.117,""
" 17796",64.3,-96.083,""
" 17797",60.017,-111.95,""
" 17798",58.833,-122.583,""
" 17799",68.3,-133.483,""
" 17800",60.717,-135.067,""
" 17801",24.55,-81.75,""
" 17802",25.75,-80.383,""
" 17803",30.5,-81.7,""
" 17804",32.9,-80.033,""
" 17805",27.6,-82.4,""
" 17806",30.383,-84.367,""
" 17807",33.367,-84.567,""
" 17808",33.167,-86.767,""
" 17809",30.333,-89.817,""
" 17810",32.317,-90.067,""
" 17811",30.117,-93.2,""
" 17812",32.45,-93.833,""
" 17813",32.833,-97.3,""
" 17814",25.917,-97.417,""
" 17815",27.767,-97.5,""
" 17816",29.367,-100.933,""
" 17817",31.95,-102.183,""
" 17818",32.217,-110.95,""
" 17819",32.85,-117.117,""
" 17820",34.783,-76.883,""
" 17821",36.083,-79.95,""
" 17822",37.2,-80.417,""
" 17823",36.117,-86.683,""
" 17824",34.733,-92.233,""
" 17825",35.217,-97.45,""
" 17826",35.217,-101.717,""
" 17827",31.867,-106.7,""
" 17828",35.05,-106.617,""
" 17829",35.233,-111.817,""
" 17830",36.617,-116.017,""
" 17831",34.75,-120.567,""
" 17832",37.933,-75.483,""
" 17833",38.95,-77.45,""
" 17834",39.417,-83.817,""
" 17835",37.233,-93.4,""
" 17836",37.75,-99.967,""
" 17837",39.067,-95.617,""
" 17838",39.783,-104.867,""
" 17839",39.117,-108.533,""
" 17840",39.567,-119.8,""
" 17841",37.733,-122.217,""
" 17842",40.867,-72.867,""
" 17843",42.75,-73.8,""
" 17844",40.5,-80.217,""
" 17845",42.933,-78.733,""
" 17846",41.317,-96.367,""
" 17847",41.133,-100.683,""
" 17848",40.783,-111.967,""
" 17849",40.85,-115.733,""
" 17850",42.367,-122.883,""
" 17851",42.7,-83.467,""
" 17852",44.917,-84.717,""
" 17853",44.483,-88.1,""
" 17854",44.85,-93.567,""
" 17855",45.45,-98.4,""
" 17856",44.067,-103.2,""
" 17857",43.067,-108.483,""
" 17858",43.567,-116.217,""
" 17859",44.9,-123,""
" 17860",48.567,-93.383,""
" 17861",46.767,-100.75,""
" 17862",48.2,-106.617,""
" 17863",47.467,-111.383,""
" 17864",47.683,-117.633,""
" 17865",47.95,-124.55,""
" 17866",43.9,-70.25,""
" 17867",41.617,-90.583,""
" 17868",41.667,-69.967,""
" 17869",40.15,-89.333,""
" 17870",29.167,-118.317,""
" 17871",28.667,-106.033,""
" 17872",25.867,-100.233,""
" 17873",23.2,-106.417,""
" 17874",20.667,-103.383,""
" 17875",20.983,-89.65,""
" 17876",19.05,-104.333,""
" 17877",19.433,-99.083,""
" 17878",19.15,-90.5,""
" 17879",32.367,-64.683,""
" 17880",19.283,-81.35,""
" 17881",17.933,-76.783,""
" 17882",18.433,-69.883,""
" 17883",18.417,-65.983,""
" 17884",17.533,-88.3,""
" 17885",8.917,-79.6,""
" 17886",18.05,-63.117,""
" 17887",16.267,-61.517,""
" 17888",13.067,-59.483,""
" 17889",10.617,-61.35,""
" 17890",12.2,-68.967,""
" 17891",12.583,-81.717,""
" 17892",4.717,-74.15,""
" 17893",-4.167,-69.95,""
" 17894",4.833,-52.367,""
" 17895",-3.15,-59.983,""
" 17896",-5.917,-35.25,""
" 17897",-8.767,-63.917,""
" 17898",-12.7,-60.1,""
" 17899",-20.467,-54.667,""
" 17900",-22.817,-43.25,""
" 17901",-23.617,-46.65,""
" 17902",-25.517,-49.167,""
" 17903",-30,-51.183,""
" 17904",-23.433,-70.433,""
" 17905",-27.15,-109.417,""
" 17906",-32.783,-71.517,""
" 17907",-41.417,-73.083,""
" 17908",-53,-70.85,""
" 17909",-27.45,-59.05,""
" 17910",-34.817,-58.533,""
" 17911",-36.567,-64.267,""
" 17912",-45.783,-67.5,""
" 17913",-70.617,-8.367,""
" 17914",-62.2,-58.933,""
" 17915",-69,39.583,""
" 17916",-67.6,62.867,""
" 17917",-68.583,77.967,""
" 17918",-66.55,93.033,""
" 17919",-66.283,110.517,""
" 17920",-66.667,140.017,""
" 17921",-12,-77.117,""
" 17922",21.983,-159.333,""
" 17923",13.55,144.833,""
" 17924",19.283,166.65,""
" 17925",19.717,-155.067,""
" 17926",7.467,151.85,""
" 17927",6.967,158.217,""
" 17928",8.733,167.733,""
" 17929",7.083,171.383,""
" 17930",7.333,134.483,""
" 17931",9.483,138.083,""
" 17932",2,-157.4,""
" 17933",-20.567,164.283,""
" 17934",-22.267,166.45,""
" 17935",-14.333,-170.717,""
" 17936",-9,-158.05,""
" 17937",-21.2,-159.817,""
" 17938",-9.8,-139.033,""
" 17939",-16.45,-151.75,""
" 17940",-17.55,-149.617,""
" 17941",-14.483,-145.033,""
" 17942",-18.067,-140.95,""
" 17943",-23.133,-134.967,""
" 17944",-21.817,-138.8,""
" 17945",-23.35,-149.483,""
" 17946",-27.617,-144.333,""
" 17947",-36.3,174.7,""
" 17948",-36.783,174.633,""
" 17949",-38.667,177.983,""
" 17950",-39.017,174.183,""
" 17951",-40.9,174.983,""
" 17952",-41.3,174.633,""
" 17953",-42.717,170.983,""
" 17954",-43.783,172.017,""
" 17955",-46.7,168.55,""
" 17956",-43.95,-176.567,""
" 17957",-29.25,-177.917,""
" 17958",-9.433,147.217,""
" 17959",-12.4,130.867,""
" 17960",-12.267,136.817,""
" 17961",-12.683,141.917,""
" 17962",-17.95,122.217,""
" 17963",-18.217,127.65,""
" 17964",-19.633,134.167,""
" 17965",-16.883,145.75,""
" 17966",-19.25,146.75,""
" 17967",-16.3,149.983,""
" 17968",-24.867,113.667,""
" 17969",-22.233,114.083,""
" 17970",-20.1,119.567,""
" 17971",-23.8,133.883,""
" 17972",-20.667,139.483,""
" 17973",-23.433,144.267,""
" 17974",-21.117,149.217,""
" 17975",-23.383,150.467,""
" 17976",-28.783,114.7,""
" 17977",-26.6,118.533,""
" 17978",-25.033,128.283,""
" 17979",-26.4,146.267,""
" 17980",-27.383,153.1,""
" 17981",-31.933,115.967,""
" 17982",-30.783,121.45,""
" 17983",-33.817,121.883,""
" 17984",-31.683,128.9,""
" 17985",-32.117,133.7,""
" 17986",-31.133,136.817,""
" 17987",-34.95,138.53,""
" 17988",-34.217,142.083,""
" 17989",-31.483,145.817,""
" 17990",-33.95,151.183,""
" 17991",-32.783,151.817,""
" 17992",-30.317,153.117,""
" 17993",-34.933,117.8,""
" 17994",-37.733,140.783,""
" 17995",-37.85,144.733,""
" 17996",-38.1,147.133,""
" 17997",-35.15,147.45,""
" 17998",-35.3,149.183,""
" 17999",-41.55,147.217,""
" 18000",-42.833,147.483,""
" 18001",-31.533,159.067,""
" 18002",-29.033,167.933,""
" 18003",-54.483,158.95,""
" 18004",-29.483,149.85,""
" 18005",5.517,95.417,""
" 18006",3.567,98.683,""
" 18007",1.55,98.883,""
" 18008",0.917,104.533,""
" 18009",0.467,101.45,""
" 18010",3.2,106.25,""
" 18011",3.95,108.383,""
" 18012",-0.883,100.35,""
" 18013",-0.483,104.583,""
" 18014",-2.9,104.7,""
" 18015",-2.167,106.133,""
" 18016",-3.883,102.333,""
" 18017",-5.267,105.183,""
" 18018",4.933,114.933,""
" 18019",1.483,110.333,""
" 18020",3.2,113.033,""
" 18021",5.933,116.05,""
" 18022",4.267,117.883,""
" 18023",3.333,117.567,""
" 18024",-0.15,109.4,""
" 18025",-1.267,116.9,""
" 18026",-2.7,110.7,""
" 18027",-3.433,114.75,""
" 18028",-12.183,96.817,""
" 18029",1.533,124.917,""
" 18030",1.017,120.8,""
" 18031",0.517,123.067,""
" 18032",-0.683,119.733,""
" 18033",-0.9,122.783,""
" 18034",-1.383,120.733,""
" 18035",-2.5,119,""
" 18036",-5.067,119.55,""
" 18037",-5.467,122.617,""
" 18038",-8.75,115.167,""
" 18039",-8.433,117.417,""
" 18040",-8.55,118.7,""
" 18041",-8.633,122.25,""
" 18042",-9.667,120.333,""
" 18043",-10.167,123.667,""
" 18044",0.783,127.383,""
" 18045",-1.183,136.117,""
" 18046",-2.083,126,""
" 18047",-3.7,128.083,""
" 18048",-3.8,130.833,""
" 18049",-5.683,132.75,""
" 18050",-7.983,131.3,""
" 18051",-8.467,140.383,""
" 18052",18.183,120.533,""
" 18053",13.133,123.733,""
" 18054",-17.75,177.45,""
" 18055",-6.117,106.65,""
" 18056",-7.733,109.017,""
" 18057",-6.983,110.383,""
" 18058",-7.367,112.767,""
" 18059",31.983,44.983,""
" 18060",31.083,46.233,""
" 18061",30.567,47.783,""
" 18062",36.7,67.2,""
" 18063",34.217,62.217,""
" 18064",33.533,68.417,""
" 18065",34.55,69.217,""
" 18066",21.433,39.767,""
" 18067",21.483,40.55,""
" 18068",20.3,41.65,""
" 18069",20.467,45.617,""
" 18070",19.983,42.617,""
" 18071",18.233,42.65,""
" 18072",17.617,44.417,""
" 18073",16.9,42.583,""
" 18074",26.267,50.65,""
" 18075",25.25,51.567,""
" 18076",24.433,54.467,""
" 18077",34.017,71.583,""
" 18078",33.867,70.083,""
" 18079",32.933,73.717,""
" 18080",31.35,69.467,""
" 18081",31.817,70.917,""
" 18082",30.25,66.883,""
" 18083",30.2,71.433,""
" 18084",28.883,64.4,""
" 18085",28.3,68.467,""
" 18086",26.967,64.1,""
" 18087",25.067,61.8,""
" 18088",25.383,68.417,""
" 18089",25.517,69.783,""
" 18090",22.267,91.817,""
" 18091",31.633,74.867,""
" 18092",29.467,79.65,""
" 18093",28,73.3,""
" 18094",27.167,78.033,""
" 18095",27.05,88.267,""
" 18096",26.167,85.9,""
" 18097",26.017,89.983,""
" 18098",25.15,75.85,""
" 18099",25.45,81.733,""
" 18100",25.25,91.733,""
" 18101",24.05,84.067,""
" 18102",24.267,87.25,""
" 18103",23.85,78.75,""
" 18104",22.367,69.083,""
" 18105",22.717,75.8,""
" 18106",22.533,88.333,""
" 18107",20.9,70.367,""
" 18108",20.7,77.033,""
" 18109",18.9,72.817,""
" 18110",18.533,73.85,""
" 18111",17.717,83.233,""
" 18112",15.85,74.617,""
" 18113",12.867,74.85,""
" 18114",11.25,75.783,""
" 18115",9.267,79.3,""
" 18116",8.983,79.917,""
" 18117",6.117,81.133,""
" 18118",49.983,92.083,""
" 18119",48.933,89.933,""
" 18120",48.017,91.567,""
" 18121",48.8,103.55,""
" 18122",48.083,114.55,""
" 18123",47.75,96.85,""
" 18124",47.317,110.633,""
" 18125",45.767,106.283,""
" 18126",44.9,110.117,""
" 18127",43.583,104.417,""
" 18128",27.7,85.367,""
" 18129",26.983,87.35,""
" 18130",22.3,114.167,""
" 18131",22.167,113.567,""
" 18132",41.783,126.883,""
" 18133",41.4,128.167,""
" 18134",40.667,129.2,""
" 18135",40.1,124.383,""
" 18136",39.183,127.433,""
" 18137",38.033,125.7,""
" 18138",37.75,128.9,""
" 18139",37.483,126.633,""
" 18140",35.1,129.033,""
" 18141",34.783,126.383,""
" 18142",43.75,142.367,""
" 18143",44.017,144.283,""
" 18144",42.167,142.783,""
" 18145",39.65,141.967,""
" 18146",37.917,139.05,""
" 18147",36.583,136.633,""
" 18148",36.25,137.967,""
" 18149",36.4,139.067,""
" 18150",35.167,136.967,""
" 18151",35.733,140.867,""
" 18152",34.6,138.217,""
" 18153",35.683,139.767,""
" 18154",34.4,132.467,""
" 18155",34.683,135.517,""
" 18156",34.2,129.3,""
" 18157",33.233,131.617,""
" 18158",32.733,129.867,""
" 18159",31.933,131.417,""
" 18160",33.55,133.533,""
" 18161",32.717,133.017,""
" 18162",24.783,125.283,""
" 18163",25.367,97.4,""
" 18164",21.983,96.1,""
" 18165",20.133,92.883,""
" 18166",16.767,96.167,""
" 18167",9.967,98.583,""
" 18168",15.8,100.167,""
" 18169",13.7,102.583,""
" 18170",10.483,99.183,""
" 18171",2.267,102.25,""
" 18172",20.8,106.633,""
" 18173",18.7,105.667,""
" 18174",19.233,101.733,""
" 18175",17.95,102.567,""
" 18176",16.55,104.65,""
" 18177",16.667,105,""
" 18178",15.117,105.167,""
" 18179",38.083,46.283,""
" 18180",32.467,51.717,""
" 18181",30.367,48.25,""
" 18182",28.983,50.833,""
" 18183",22.533,59.483,""
" 18184",20.667,58.9,""
" 18185",17.667,54.033,""
" 18186",47.383,123.917,""
" 18187",27.45,109.683,""
